,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
42142,Zdislav Beksinski,c.2000,symbolic painting,1024.0,768.0,160018.0,wikiart,Surrealism,Untitled,train_and_test,False,26116.jpg
42151,Marc Chagall,1973,sketch and study,1024.0,768.0,144707.0,wikiart,Naïve Art (Primitivism),Untitled,train_and_test,True,217.jpg
42167,Marc Chagall,1916,genre painting,1024.0,768.0,245669.0,wikiart,Naïve Art (Primitivism),Strawberries Bella and Ida at the Table,train_and_test,False,774.jpg
42183,Marc Chagall,1957,genre painting,1024.0,768.0,317112.0,wikiart,Surrealism,Lovers' sky,train_and_test,False,30431.jpg
42185,Marc Chagall,1957,genre painting,1024.0,768.0,350063.0,wikiart,Naïve Art (Primitivism),Lovers with bouquet under the trees,train_and_test,False,56976.jpg
42190,Marc Chagall,c.1917,interior,1024.0,768.0,243683.0,wikiart,Naïve Art (Primitivism),Window over a Garden,train_and_test,True,20845.jpg
42201,Marc Chagall,1918,interior,1024.0,768.0,616878.0,wikiart,Naïve Art (Primitivism),Interior with Flowers,train_and_test,True,68445.jpg
42202,Marc Chagall,1957,genre painting,1024.0,768.0,313013.0,wikiart,Naïve Art (Primitivism),Bouquet and full moon,train_and_test,True,17164.jpg
42206,Zdislav Beksinski,,cityscape,1024.0,768.0,84972.0,wikiart,Surrealism,Untitled,train_and_test,True,6448.jpg
42211,Marc Chagall,1914,cityscape,1024.0,768.0,223794.0,wikiart,Naïve Art (Primitivism),Apothecary in Vitebsk,train_and_test,False,31419.jpg
42232,Marc Chagall,1911,symbolic painting,1024.0,768.0,651548.0,wikiart,Expressionism,Study for the painting Rain ,train_and_test,True,16362.jpg
42246,Marc Chagall,1914,cityscape,1024.0,768.0,245116.0,wikiart,Naïve Art (Primitivism),Old Vitebsk,train_and_test,True,77026.jpg
42257,Marc Chagall,1966,still life,1024.0,768.0,276165.0,wikiart,Naïve Art (Primitivism),The Pheasant,train_and_test,False,4548.jpg
42259,Marc Chagall,1966,sketch and study,1024.0,768.0,534090.0,wikiart,Surrealism,Untitled (Flying fish),train_and_test,True,78660.jpg
42294,Ivan Shishkin,,landscape,786.0,1000.0,259930.0,wikiart,Realism,Edge of the pine forest,train_and_test,True,28904.jpg
42298,Ivan Shishkin,,sketch and study,1000.0,786.0,265575.0,wikiart,Realism,Trees,train_and_test,False,62586.jpg
42309,Ivan Shishkin,1860.0,landscape,1000.0,786.0,192026.0,wikiart,Realism,View of Valaam Island. Kukko,train_and_test,False,67586.jpg
42382,Zdislav Beksinski,,symbolic painting,755.0,1040.0,228374.0,wikiart,Surrealism,Untitled,train_and_test,True,48328.jpg
42409,Ivan Shishkin,1895.0,landscape,785.0,1000.0,256453.0,wikiart,Realism,Pine forest in Ligovo,train_and_test,False,32465.jpg
42420,Ivan Shishkin,1873.0,landscape,1000.0,785.0,352944.0,wikiart,Realism,Peasant Woman with Cows,train_and_test,True,49601.jpg
42423,Ivan Shishkin,1874.0,landscape,1000.0,785.0,201062.0,wikiart,Realism,A road,train_and_test,True,61249.jpg
42476,Gustave Dore,1877,illustration,742.0,1057.0,281416.0,wikiart,Romanticism,Death of Almoadam,train_and_test,True,959.jpg
42483,Gustave Dore,,illustration,979.0,801.0,257515.0,wikiart,Romanticism,Inferno Canto 5,train_and_test,True,40338.jpg
42616,Ivan Shishkin,,landscape,1000.0,783.0,151032.0,wikiart,Realism,Village courtyard. End of 1860,train_and_test,True,83193.jpg
42636,Zdislav Beksinski,,cityscape,755.0,1037.0,105218.0,wikiart,Surrealism,Untitled,train_and_test,True,68257.jpg
42660,Gustave Dore,,illustration,756.0,1035.0,281301.0,wikiart,Romanticism,The Return,train_and_test,True,30273.jpg
42804,Ivan Shishkin,1860.0,landscape,1000.0,781.0,325840.0,wikiart,Realism,Slums (View on the island of Valaam),train_and_test,False,44205.jpg
42812,Ivan Shishkin,1860.0,genre painting,1000.0,781.0,166143.0,wikiart,Realism,Ivan Shishkin and A. Guinet in the studio on the island of Valaam,train_and_test,True,16682.jpg
42831,Ivan Shishkin,,landscape,781.0,1000.0,126756.0,wikiart,Realism,"Study for the painting ""Noon in the vicinity of Moscow""",train_and_test,False,96654.jpg
42855,Gustave Dore,,illustration,742.0,1052.0,279485.0,wikiart,Romanticism,The Veteran,train_and_test,True,22113.jpg
42877,Marc Chagall,c.1923,illustration,1016.0,768.0,299963.0,wikiart,Naïve Art (Primitivism),The procession,train_and_test,True,10632.jpg
42951,Gustave Dore,,illustration,756.0,1031.0,305787.0,wikiart,Romanticism,Arrival at Cairo of Prisoners of Minich,train_and_test,True,75237.jpg
42952,Zdislav Beksinski,,landscape,866.0,900.0,144929.0,wikiart,Surrealism,Untitled,train_and_test,True,52724.jpg
43014,Ivan Shishkin,1878.0,landscape,779.0,1000.0,266986.0,wikipedia,Realism,Birch Grove,train_and_test,False,36202.jpg
43024,Ivan Shishkin,,sketch and study,1000.0,779.0,255189.0,wikiart,Realism,The tops of the pines,train_and_test,True,67122.jpg
43108,Ivan Shishkin,1869.0,landscape,778.0,1000.0,351464.0,wikiart,Realism,Forest,train_and_test,True,64622.jpg
43194,Ivan Shishkin,1892.0,landscape,1000.0,777.0,246056.0,wikiart,Realism,Forest hut,train_and_test,True,29621.jpg
43209,Ivan Shishkin,,sketch and study,777.0,1000.0,212515.0,wikiart,Realism,Young crop of nuts,train_and_test,True,28451.jpg
43211,Ivan Shishkin,1892.0,landscape,777.0,1000.0,213854.0,wikiart,Realism,Edge of the Forest ,train_and_test,True,89076.jpg
43228,Gustave Dore,,illustration,714.0,1088.0,257353.0,wikiart,Romanticism,Inferno Canto 4,train_and_test,True,42744.jpg
43245,Gustave Dore,,illustration,989.0,785.0,247973.0,wikiart,Romanticism,Inferno Canto 5,train_and_test,True,61134.jpg
43273,Marc Chagall,1909,genre painting,850.0,913.0,885822.0,wikiart,Naïve Art (Primitivism),Circumcision,train_and_test,False,101093.jpg
43285,Gustave Dore,,illustration,776.0,1000.0,242744.0,wikiart,Romanticism,Cinderella,train_and_test,False,59557.jpg
43298,Ivan Shishkin,,landscape,1000.0,776.0,280452.0,wikiart,Realism,Pine forest ,train_and_test,True,77392.jpg
43402,Ivan Shishkin,1886.0,landscape,775.0,1000.0,255780.0,wikiart,Realism,In the forest,train_and_test,True,17616.jpg
43409,Ivan Shishkin,1878.0,landscape,775.0,1000.0,185892.0,wikiart,Realism,Pine forest ,train_and_test,True,90510.jpg
43431,Gustave Dore,,illustration,727.0,1066.0,340327.0,wikiart,Romanticism,Don Quixote,train_and_test,True,89741.jpg
43709,Ivan Shishkin,1864.0,landscape,1000.0,772.0,225618.0,wikiart,Realism,Herd in the forest,train_and_test,True,39187.jpg
43720,Ivan Shishkin,1886.0,landscape,772.0,1000.0,275391.0,wikiart,Realism,The path in the forest,train_and_test,False,32118.jpg
43721,Ivan Shishkin,,sketch and study,772.0,1000.0,253883.0,wikiart,Realism,Fir in sunlight,train_and_test,True,55720.jpg
43740,Ivan Shishkin,,landscape,772.0,1000.0,280319.0,wikiart,Realism,Forest,train_and_test,True,7909.jpg
43797,Zdislav Beksinski,,symbolic painting,753.0,1024.0,205103.0,wikiart,Surrealism,Untitled,train_and_test,False,48484.jpg
43827,Ivan Shishkin,,landscape,771.0,1000.0,259813.0,wikiart,Realism,Forest,train_and_test,True,44087.jpg
43839,Ivan Shishkin,,landscape,771.0,1000.0,224851.0,wikiart,Realism,Hut in the the forest,train_and_test,True,85297.jpg
43902,Ivan Shishkin,1871.0,landscape,770.0,1000.0,288883.0,wikiart,Realism,Path in the forest,train_and_test,True,63774.jpg
43916,Ivan Shishkin,1891.0,landscape,1000.0,770.0,275817.0,wikipedia,Realism,The Mordvinovo Oaks,train_and_test,False,17132.jpg
43940,Ivan Shishkin,1881.0,landscape,770.0,1000.0,236099.0,wikiart,Realism,Pond,train_and_test,True,55810.jpg
43966,Zdislav Beksinski,,symbolic painting,777.0,990.0,82370.0,wikiart,Surrealism,Untitled,train_and_test,True,43478.jpg
44011,Ivan Shishkin,1892.0,landscape,1000.0,769.0,223174.0,wikiart,Realism,Autumn,train_and_test,False,5664.jpg
44024,Ivan Shishkin,1891.0,landscape,769.0,1000.0,224366.0,wikiart,Realism,Fir forest,train_and_test,True,17948.jpg
44077,Ivan Shishkin,,sketch and study,768.0,1000.0,183551.0,wikiart,Realism,Study for the trunks ,train_and_test,False,37603.jpg
44141,Zdislav Beksinski,,symbolic painting,738.0,1040.0,201446.0,wikiart,Surrealism,Untitled,train_and_test,True,79531.jpg
44177,Ivan Shishkin,1892.0,landscape,767.0,1000.0,218944.0,wikiart,Realism,Autumn,train_and_test,True,28630.jpg
44195,Ivan Shishkin,,landscape,767.0,1000.0,142181.0,wikiart,Realism,Summer,train_and_test,True,85958.jpg
44284,Ivan Shishkin,,landscape,766.0,1000.0,215210.0,wikiart,Realism,Pine forest ,train_and_test,True,29371.jpg
44298,Ivan Shishkin,1891.0,landscape,1000.0,766.0,241701.0,wikiart,Realism,Oaks in Old Peterhof,train_and_test,True,11225.jpg
44337,Zdislav Beksinski,,symbolic painting,736.0,1040.0,189601.0,wikiart,Surrealism,Untitled,train_and_test,True,95654.jpg
44364,Ivan Shishkin,1884.0,landscape,1000.0,765.0,252641.0,wikiart,Realism,Forest in winter,train_and_test,True,40518.jpg
44366,Ivan Shishkin,1885.0,landscape,765.0,1000.0,193058.0,wikiart,Realism,Forest,train_and_test,False,97102.jpg
44412,Ivan Shishkin,,landscape,1000.0,764.0,195933.0,wikiart,Realism,Oaks in sunlight,train_and_test,True,12736.jpg
44416,Ivan Shishkin,,landscape,764.0,1000.0,282701.0,wikiart,Realism,In the fir forest,train_and_test,False,35546.jpg
44420,Ivan Shishkin,,landscape,1000.0,764.0,271040.0,wikiart,Realism,Forest Stream,train_and_test,True,1645.jpg
44430,Ivan Shishkin,1891.0,landscape,1000.0,764.0,271512.0,wikiart,Realism,Forest in Mordvinovo,train_and_test,False,33116.jpg
44459,Marc Chagall,,genre painting,746.0,1024.0,356923.0,wikiart,Naïve Art (Primitivism),Untitled,train_and_test,False,14624.jpg
44470,Gustave Dore,,illustration,740.0,1032.0,277257.0,wikiart,Romanticism,The True Cross,train_and_test,False,91277.jpg
44516,Ivan Shishkin,1857.0,sketch and study,1000.0,763.0,233383.0,wikiart,Realism,Oak on the shore of the Gulf of Finland,train_and_test,False,15400.jpg
44534,Ivan Shishkin,,landscape,1000.0,763.0,312766.0,wikiart,Realism,Forest Landscape,train_and_test,True,56341.jpg
44539,Ivan Shishkin,1859.0,sketch and study,763.0,1000.0,139756.0,wikiart,Realism,Rocks on the island of Valaam. Kukko,train_and_test,True,66797.jpg
44589,Ivan Shishkin,,landscape,762.0,1000.0,234614.0,wikiart,Realism,Pine forest ,train_and_test,True,54464.jpg
44629,Ivan Shishkin,,sketch and study,1000.0,762.0,277475.0,wikiart,Realism,Uprooted stumps under the snow,train_and_test,True,36720.jpg
44635,Marc Chagall,c.1923,illustration,992.0,768.0,272011.0,wikiart,Naïve Art (Primitivism),Tchitchikov's farewell to Manilov,train_and_test,False,88494.jpg
44639,Marc Chagall,c.1923,illustration,992.0,768.0,411157.0,wikiart,Naïve Art (Primitivism),Nozdryov and Tchitchikov,train_and_test,True,73912.jpg
44640,Marc Chagall,c.1923,illustration,992.0,768.0,348596.0,wikiart,Naïve Art (Primitivism),Morning tea,train_and_test,True,39300.jpg
44641,Marc Chagall,c.1923,illustration,992.0,768.0,529426.0,wikiart,Naïve Art (Primitivism),Korobotchka's poultry house,train_and_test,False,50148.jpg
44670,Zdislav Beksinski,,symbolic painting,732.0,1040.0,238624.0,wikiart,Surrealism,Untitled,train_and_test,True,66249.jpg
44786,Ivan Shishkin,1894.0,landscape,1000.0,760.0,216588.0,wikiart,Realism,Sunny day. Merikyul,train_and_test,True,6719.jpg
44788,Ivan Shishkin,1877.0,landscape,760.0,1000.0,247691.0,wikiart,Realism,Winter in a forest (Rime),train_and_test,True,67975.jpg
44874,Ivan Shishkin,,landscape,1000.0,759.0,258155.0,wikiart,Realism,The tops of the pines,train_and_test,True,70589.jpg
44878,Ivan Shishkin,1880.0,landscape,759.0,1000.0,265881.0,wikiart,Realism,Stream by a Forest Slope,train_and_test,True,65800.jpg
44882,Ivan Shishkin,1879.0,landscape,1000.0,759.0,235263.0,wikiart,Realism,Mountain path. Crimea,train_and_test,True,34258.jpg
44981,Ivan Shishkin,1892.0,landscape,758.0,1000.0,208687.0,wikiart,Realism,Evening,train_and_test,False,89131.jpg
44985,Ivan Shishkin,,sketch and study,1000.0,758.0,193958.0,wikiart,Realism,Forest cutting,train_and_test,True,65009.jpg
45074,Ivan Shishkin,,landscape,1000.0,757.0,241592.0,wikiart,Realism,Forest,train_and_test,True,39479.jpg
45111,Marc Chagall,c.1923,illustration,985.0,768.0,158668.0,wikiart,Naïve Art (Primitivism),Sobakevich at table,train_and_test,True,17923.jpg
45161,Ivan Shishkin,1896.0,landscape,1000.0,756.0,224758.0,wikiart,Realism,Landscape,train_and_test,True,14436.jpg
45248,Ivan Shishkin,1894.0,landscape,1000.0,755.0,275077.0,wikiart,Realism,Old lime,train_and_test,True,102640.jpg
45302,Ivan Shishkin,1879.0,sketch and study,1000.0,754.0,147995.0,wikiart,Realism,Pines on the cliffs. Alupka,train_and_test,True,83691.jpg
45303,Ivan Shishkin,1884.0,landscape,754.0,1000.0,223776.0,wikiart,Realism,Lakeshore,train_and_test,False,67386.jpg
45313,Ivan Shishkin,1866.0,landscape,754.0,1000.0,164495.0,wikiart,Realism,Old oak,train_and_test,True,11119.jpg
45405,Ivan Shishkin,1870.0,landscape,1000.0,753.0,181354.0,wikiart,Realism,Near the monastery,train_and_test,True,44079.jpg
45523,Ivan Shishkin,,landscape,1000.0,752.0,226085.0,wikiart,Realism,Mushroom pickers,train_and_test,True,23244.jpg
45678,Ivan Shishkin,1895.0,landscape,750.0,1000.0,225395.0,wikiart,Realism,Bridge in the Forest,train_and_test,True,3023.jpg
45684,Ivan Shishkin,1872.0,landscape,750.0,1000.0,275997.0,wikiart,Realism,Backwoods,train_and_test,True,54274.jpg
45685,Ivan Shishkin,1878.0,sketch and study,1000.0,750.0,228003.0,wikiart,Realism,Mugs,train_and_test,True,73446.jpg
45778,Ivan Shishkin,1869.0,landscape,1000.0,749.0,183305.0,wikiart,Realism,Landscape with walking people,train_and_test,True,74241.jpg
45797,Gustave Dore,,illustration,979.0,765.0,233577.0,wikiart,Romanticism,Inferno Canto 3,train_and_test,True,82774.jpg
45855,Ivan Shishkin,1886.0,landscape,748.0,1000.0,228680.0,wikiart,Realism,Mountain River,train_and_test,True,49676.jpg
45870,Ivan Shishkin,1886.0,landscape,748.0,1000.0,208774.0,wikiart,Realism,Holy Creek near Yelabuga,train_and_test,True,19787.jpg
45930,Marc Chagall,c.1923,illustration,1024.0,730.0,210086.0,wikiart,Naïve Art (Primitivism),Prosecutor's death,train_and_test,True,102238.jpg
45959,Ivan Shishkin,1884.0,landscape,747.0,1000.0,286131.0,wikiart,Realism,Corner of overgrown garden. Goutweed-grass,train_and_test,True,2604.jpg
45960,Ivan Shishkin,,sketch and study,1000.0,747.0,228073.0,wikiart,Realism,In the forest thicket,train_and_test,True,80803.jpg
45964,Ivan Shishkin,1892.0,sketch and study,1000.0,747.0,257557.0,wikiart,Realism,Anthill,train_and_test,True,89226.jpg
46042,Ivan Shishkin,,sketch and study,1000.0,746.0,155306.0,wikiart,Realism,Forest road,train_and_test,True,96938.jpg
46044,Ivan Shishkin,,landscape,746.0,1000.0,232537.0,wikiart,Realism,Forest River,train_and_test,False,25255.jpg
46052,Ivan Shishkin,1890.0,landscape,1000.0,746.0,221302.0,wikiart,Realism,Dark Forest,train_and_test,True,74681.jpg
46091,Ivan Shishkin,1866.0,landscape,746.0,1000.0,238838.0,wikiart,Realism,Pine forest ,train_and_test,True,4119.jpg
46161,Ivan Shishkin,1890.0,landscape,745.0,1000.0,161154.0,wikiart,Realism,Pine in the snow,train_and_test,False,70008.jpg
46174,Ivan Shishkin,1879.0,sketch and study,745.0,1000.0,245584.0,wikiart,Realism,Suuch Khan. Crimea,train_and_test,True,78134.jpg
46180,Ivan Shishkin,1897.0,landscape,1000.0,745.0,204682.0,wikiart,Realism,Forest Glade (Glade),train_and_test,True,65968.jpg
46181,Ivan Shishkin,1857.0,landscape,1000.0,745.0,170433.0,wikiart,Realism,Oaks under Sestroretsk,train_and_test,True,63260.jpg
46186,Ivan Shishkin,1859.0,sketch and study,1000.0,745.0,241277.0,wikiart,Realism,Valaam. Forest on the rocks,train_and_test,False,102488.jpg
46228,Zdislav Beksinski,,symbolic painting,752.0,990.0,67528.0,wikiart,Surrealism,Untitled,train_and_test,False,41342.jpg
46313,Ivan Shishkin,1885.0,landscape,744.0,1000.0,207934.0,wikiart,Realism,At the edge of the forest,train_and_test,True,12566.jpg
46329,Gustave Dore,,illustration,762.0,976.0,329400.0,wikiart,Romanticism,Don Quixote,train_and_test,False,17758.jpg
46360,Ivan Shishkin,1879.0,sketch and study,1000.0,743.0,152143.0,wikiart,Realism,Pine trees over the sea. Alupka,train_and_test,False,8431.jpg
46369,Ivan Shishkin,1883.0,landscape,743.0,1000.0,190915.0,wikiart,Realism,Thaw,train_and_test,True,7343.jpg
46374,Ivan Shishkin,1855.0,genre painting,743.0,1000.0,143827.0,wikiart,Realism,Peasant and peddler,train_and_test,False,44517.jpg
46384,Ivan Shishkin,,landscape,1000.0,743.0,247962.0,wikiart,Realism,Oak forest,train_and_test,False,27775.jpg
46398,Ivan Shishkin,1866.0,landscape,1000.0,743.0,234773.0,wikiart,Realism,Edge of the Forest ,train_and_test,True,36085.jpg
46478,Ivan Shishkin,1884.0,landscape,1000.0,742.0,162344.0,wikiart,Realism,Gathering Storm,train_and_test,True,48639.jpg
46569,Ivan Shishkin,1857.0,landscape,1000.0,741.0,255761.0,wikiart,Realism,Oaks,train_and_test,True,77638.jpg
46586,Ivan Shishkin,,landscape,1000.0,741.0,212721.0,wikiart,Realism,The Boy in the field,train_and_test,True,98463.jpg
46588,Ivan Shishkin,1885.0,landscape,1000.0,741.0,121502.0,wikiart,Realism,Misty Morning,train_and_test,True,26382.jpg
46592,Ivan Shishkin,1894.0,landscape,741.0,1000.0,220363.0,wikiart,Realism,Pine. Merikyul,train_and_test,True,421.jpg
46615,Gustave Dore,,illustration,756.0,980.0,324613.0,wikiart,Romanticism,Don Quixote,train_and_test,False,15937.jpg
46683,Ivan Shishkin,1889.0,landscape,740.0,1000.0,256082.0,wikiart,Realism,Park in Pavlovsk,train_and_test,False,6112.jpg
46688,Zdislav Beksinski,,symbolic painting,740.0,1000.0,308205.0,wikiart,Surrealism,Untitled,train_and_test,True,44878.jpg
46709,Ivan Shishkin,,sketch and study,1000.0,740.0,185691.0,wikiart,Realism,Group of deciduous trees and stones,train_and_test,True,14136.jpg
46773,Gustave Dore,,illustration,758.0,975.0,329812.0,wikiart,Romanticism,Don Quixote,train_and_test,True,4575.jpg
46783,Ivan Shishkin,1884.0,landscape,739.0,1000.0,276952.0,wikiart,Realism,Bee families,train_and_test,True,51397.jpg
46800,Zdislav Beksinski,,symbolic painting,739.0,1000.0,289900.0,wikiart,Surrealism,Untitled,train_and_test,True,60371.jpg
46860,Zdislav Beksinski,,symbolic painting,738.0,1000.0,319100.0,wikiart,Surrealism,Untitled,train_and_test,True,88061.jpg
46882,Ivan Shishkin,,landscape,1000.0,738.0,283566.0,wikiart,Realism,Lake,train_and_test,False,83554.jpg
46929,Marc Chagall,,genre painting,960.0,768.0,659173.0,wikiart,Naïve Art (Primitivism),The circus musicians,train_and_test,True,51213.jpg
46939,Marc Chagall,1975,genre painting,960.0,768.0,597229.0,wikiart,Naïve Art (Primitivism),Village,train_and_test,True,40301.jpg
46942,Marc Chagall,1975,symbolic painting,960.0,768.0,594625.0,wikiart,Surrealism,Blue Village,train_and_test,False,70917.jpg
46967,Gustave Dore,,illustration,763.0,966.0,325329.0,wikiart,Romanticism,Don Quixote,train_and_test,False,81071.jpg
46975,Ivan Shishkin,1873.0,landscape,737.0,1000.0,236508.0,wikiart,Realism,Trees. Kozlovka-Zaseka,train_and_test,True,26823.jpg
46984,Ivan Shishkin,1875.0,landscape,737.0,1000.0,213810.0,wikiart,Realism,Evening in a pine forest,train_and_test,True,39230.jpg
46999,Ivan Shishkin,1892.0,landscape,1000.0,737.0,221844.0,wikiart,Realism,Forest road,train_and_test,True,97862.jpg
47054,Gustave Dore,,illustration,759.0,970.0,264461.0,wikiart,Romanticism,Don Quixote,train_and_test,True,90857.jpg
47098,Gustave Dore,c.1868,illustration,736.0,1000.0,155938.0,wikiart,Romanticism,Illustration For Charles Perraults Bluebeard,train_and_test,False,57629.jpg
47144,Zdislav Beksinski,,symbolic painting,707.0,1040.0,207870.0,wikiart,Surrealism,Untitled,train_and_test,True,23911.jpg
47171,Ivan Shishkin,1869.0,landscape,735.0,1000.0,361098.0,wikiart,Realism,The road in forest,train_and_test,True,81736.jpg
47174,Ivan Shishkin,1874.0,landscape,735.0,1000.0,226080.0,wikiart,Realism,Twilight. After Sunset,train_and_test,True,12526.jpg
47185,Ivan Shishkin,,genre painting,735.0,1000.0,136632.0,wikiart,Realism,Two female figures,train_and_test,True,9538.jpg
47238,Marc Chagall,c.1977,cityscape,1024.0,717.0,505899.0,wikiart,Surrealism,Artist over Vitebsk,train_and_test,True,36106.jpg
47249,Ivan Shishkin,1891.0,landscape,734.0,1000.0,251907.0,wikiart,Realism,Path in the forest,train_and_test,False,96027.jpg
47260,Ivan Shishkin,1883.0,landscape,734.0,1000.0,201339.0,wikiart,Realism,Stream,train_and_test,True,96028.jpg
47265,Ivan Shishkin,1878.0,landscape,734.0,1000.0,320152.0,wikiart,Realism,On the forest boundary line,train_and_test,False,70207.jpg
47338,Ivan Shishkin,1890.0,landscape,1000.0,733.0,291914.0,wikiart,Realism,Edge of the Forest (Spruce forest),train_and_test,False,18773.jpg
47346,Ivan Shishkin,,sketch and study,733.0,1000.0,206449.0,wikiart,Realism,Forest with a seated figure,train_and_test,True,95894.jpg
47381,Ivan Shishkin,1884.0,landscape,733.0,1000.0,209810.0,wikiart,Realism,Forest in spring,train_and_test,True,69992.jpg
47392,Gustave Dore,,illustration,753.0,973.0,336229.0,wikiart,Romanticism,Don Quixote,train_and_test,False,13792.jpg
47394,Zdislav Beksinski,,symbolic painting,740.0,990.0,89993.0,wikiart,Surrealism,Untitled,train_and_test,True,95552.jpg
47421,Gustave Dore,,illustration,758.0,966.0,330294.0,wikiart,Romanticism,Don Quixote,train_and_test,True,28517.jpg
47544,Ivan Shishkin,1869.0,landscape,731.0,1000.0,216901.0,wikiart,Realism,Forest,train_and_test,True,71639.jpg
47563,Ivan Shishkin,,landscape,1000.0,731.0,234210.0,wikiart,Realism,Landscape with bridge,train_and_test,True,29069.jpg
47666,Ivan Shishkin,,landscape,1000.0,730.0,226012.0,wikiart,Realism,In the fir forest,train_and_test,True,80192.jpg
47681,Ivan Shishkin,1869.0,genre painting,730.0,1000.0,337415.0,wikiart,Realism,Alley of the Summer Garden in St. Petersburg,train_and_test,True,44038.jpg
47690,Ivan Shishkin,1879.0,landscape,730.0,1000.0,305938.0,wikiart,Realism,Thicket,train_and_test,True,77178.jpg
47784,Ivan Shishkin,1892.0,landscape,729.0,1000.0,224859.0,wikiart,Realism,Forest,train_and_test,True,66193.jpg
47788,Ivan Shishkin,1890.0,landscape,729.0,1000.0,221271.0,wikiart,Realism,Pine without the sun. Mary-Howe,train_and_test,False,97657.jpg
47800,Ivan Shishkin,1865.0,landscape,1000.0,729.0,150565.0,wikiart,Realism,In the vicinity of Düsseldorf,train_and_test,True,15734.jpg
47802,Ivan Shishkin,1877.0,landscape,729.0,1000.0,279680.0,wikiart,Realism,Flowers in the forest,train_and_test,True,69242.jpg
47811,Ivan Shishkin,1884.0,landscape,729.0,1000.0,230508.0,wikiart,Realism,Crimean Nut-Tree,train_and_test,False,102200.jpg
47815,Ivan Shishkin,,landscape,729.0,1000.0,215119.0,wikiart,Realism,Edge of the Forest ,train_and_test,True,86905.jpg
47822,Gustave Dore,,illustration,753.0,968.0,316247.0,wikiart,Romanticism,Don Quixote,train_and_test,True,31287.jpg
47823,Gustave Dore,,illustration,753.0,968.0,312593.0,wikiart,Romanticism,Don Quixote,train_and_test,True,46896.jpg
47866,Gustave Dore,,illustration,746.0,976.0,278421.0,wikiart,Romanticism,Don Quixote,train_and_test,True,4669.jpg
47916,Ivan Shishkin,1886.0,landscape,728.0,1000.0,288459.0,wikiart,Realism,The Sun lit Pines,train_and_test,True,938.jpg
47921,Ivan Shishkin,,landscape,728.0,1000.0,184504.0,wikiart,Realism,Fir,train_and_test,False,80409.jpg
47928,Gustave Dore,,illustration,742.0,981.0,228722.0,wikiart,Romanticism,Don Quixote,train_and_test,True,57777.jpg
47961,Gustave Dore,,illustration,746.0,975.0,307186.0,wikiart,Romanticism,Don Quixote,train_and_test,True,63441.jpg
48007,Ivan Shishkin,1878.0,sketch and study,727.0,1000.0,279606.0,wikiart,Realism,Coltsfoot,train_and_test,True,66438.jpg
48030,Ivan Shishkin,,landscape,1000.0,727.0,204684.0,wikiart,Realism,Willows Lit Up by the Sun,train_and_test,True,55436.jpg
48034,Ivan Shishkin,1893.0,landscape,1000.0,727.0,253208.0,wikiart,Realism,Deadwood,train_and_test,True,15824.jpg
48062,Gustave Dore,,illustration,753.0,965.0,336793.0,wikiart,Romanticism,Don Quixote,train_and_test,True,64689.jpg
48063,Gustave Dore,,illustration,753.0,965.0,304930.0,wikiart,Romanticism,Don Quixote,train_and_test,True,24211.jpg
48088,Gustave Dore,,illustration,748.0,971.0,302517.0,wikiart,Romanticism,Don Quixote,train_and_test,True,90245.jpg
48103,Marc Chagall,c.1923,illustration,1024.0,709.0,224451.0,wikiart,Naïve Art (Primitivism),Tchitchikov on his bed,train_and_test,True,45034.jpg
48158,Gustave Dore,,illustration,750.0,968.0,270032.0,wikiart,Romanticism,Don Quixote,train_and_test,False,102044.jpg
48160,Ivan Shishkin,1880.0,landscape,1000.0,726.0,199328.0,wikiart,Realism,Wind Fallen Trees,train_and_test,False,63748.jpg
48169,Gustave Dore,,illustration,750.0,968.0,238214.0,wikiart,Romanticism,Don Quixote,train_and_test,False,26975.jpg
48179,Gustave Dore,,illustration,753.0,964.0,298694.0,wikiart,Romanticism,Don Quixote,train_and_test,False,10030.jpg
48188,Marc Chagall,c.1923,illustration,945.0,768.0,171306.0,wikiart,Naïve Art (Primitivism),Reclining on the bed,train_and_test,False,100035.jpg
48203,Gustave Dore,,illustration,744.0,975.0,308427.0,wikiart,Romanticism,Don Quixote,train_and_test,True,99930.jpg
48216,Gustave Dore,,illustration,698.0,1039.0,312057.0,wikiart,Romanticism,Te Deum After Victory,train_and_test,False,52354.jpg
48312,Gustave Dore,,illustration,747.0,970.0,306345.0,wikiart,Romanticism,Don Quixote,train_and_test,True,35521.jpg
48323,Gustave Dore,,illustration,746.0,971.0,237565.0,wikiart,Romanticism,Don Quixote,train_and_test,True,34236.jpg
48348,Gustave Dore,,illustration,742.0,976.0,311474.0,wikiart,Romanticism,Don Quixote,train_and_test,True,33808.jpg
48388,Ivan Shishkin,1860.0,landscape,1000.0,724.0,174168.0,wikiart,Realism,Stones in the forest. Valaam,train_and_test,True,45051.jpg
48391,Ivan Shishkin,1897.0,landscape,1000.0,724.0,220992.0,wikipedia,Realism,In the park,train_and_test,True,81004.jpg
48398,Ivan Shishkin,,landscape,1000.0,724.0,290335.0,wikiart,Realism,Goutweed-grass,train_and_test,True,13043.jpg
48423,Gustave Dore,,illustration,742.0,975.0,289270.0,wikiart,Romanticism,Don Quixote,train_and_test,False,9722.jpg
